Date,Rating,Review,Device Type,Is_Burmese,Sentiment_Score,Translated_Review,Sentiment_Score_Translated
10/2/2025 15:09,5,good,Phone,0,0.7,good,0.7
10/2/2025 15:06,5,Thinkyou KBZ PAY,Phone,0,0,Thinkyou KBZ PAY,0
10/2/2025 10:02,5,good,Phone,0,0.7,good,0.7
10/2/2025 10:00,3,Mytel Fiber Internet ဖိုး ဘေဆောင်လို့ရအောင် လုပ်ပေးပါဦး။,Phone,1,0,Please help me pay for Mytel Fiber Internet.,0
10/2/2025 9:34,5,like,Phone,0,0,like,0
10/2/2025 9:26,4,nice,Phone,0,0.6,nice,0.6
10/2/2025 9:08,5,very good and safe.,Phone,0,0.705,very good and safe.,0.705
10/2/2025 7:42,5,good,Phone,0,0.7,good,0.7
10/2/2025 7:22,5,Good,Phone,0,0.7,Good,0.7
10/2/2025 4:57,5,Good,Phone,0,0.7,Good,0.7
10/2/2025 4:48,4,ok,Phone,0,0.5,ok,0.5
10/2/2025 4:44,5,good,Phone,0,0.7,good,0.7
10/2/2025 4:22,5,good,Tablet,0,0.7,good,0.7
10/1/2025 16:38,1,Bad customer service !!! Worst application !!!,Tablet,0,-1,Bad customer service !!! Worst application !!!,-1
10/1/2025 16:25,5,ok,Phone,0,0.5,ok,0.5
10/1/2025 15:56,5,everything ok! I like this app,Phone,0,0.625,everything ok! I like this app,0.625
10/1/2025 15:27,5,Good,Phone,0,0.7,Good,0.7
10/1/2025 15:19,2,သုံးလို့ အဆင်ပြေပါသည် ခုချိန်ထိ k pay ပြသနာမတက်ဖူးပါရှင့် ။,Phone,1,0,"It's convenient to use, so far I've never had a problem with k pay.",0.1
10/1/2025 14:48,1,နောက်ဆုံး version က error တက်နေတယ်။ဖုန်းဘေဖြည့်ဖို့ ငွေလွဲဖို့လုပ်ရင်ထွက်ထွက်သွားတယ်။ ကျွန်မဖုန်းကOppo A18 android version 15။ customer service ကလဲ တခြားဖုန်းတစ်လုံးနဲ့၀င်ဖို့ပဲပြောနေတယ်။ အဆင်ပြေမယ့် version ကိုမပေးပဲ။ အဲ့တော့ငါကဖုန်းအသစ်တစ်လုံး၀ယ်ရမှာလား။ ဘယ်လိုလုပ်ပေးမလဲ။,Phone,1,0,The latest version has an error. My phone is Oppo A18 android version 15. Customer service is telling me to log in with another phone. I don't give a convenient version. So I have to buy a new phone? How to pay?,0.3181818181818182
10/1/2025 9:32,5,good,Phone,0,0.7,good,0.7
10/1/2025 7:36,5,Sai Nyan Lin Hter,Phone,0,0,Sai Nyan Lin Hter,0
10/1/2025 7:19,5,Very good,Phone,0,0.9099999999999999,Very good,0.9099999999999999
10/1/2025 6:47,5,good,Phone,0,0.7,good,0.7
10/1/2025 5:01,1,တော်တော်ဆိုးတယ် အလယ်ပယ်မမြင့်လို့ ငွေ လွဲမရတာအတော်စိတ်ပျက်တယ်,Phone,1,0,It's pretty bad. I'm disappointed that I can't lose money because it's not high,-0.32
10/1/2025 3:01,5,useful,Tablet,0,0.3,useful,0.3
10/1/2025 2:47,4,wer,Tablet,0,0,wer,0
10/1/2025 0:45,5,good app,Tablet,0,0.7,good app,0.7
9/30/2025 23:12,5,very good,Phone,0,0.9099999999999999,very good,0.9099999999999999
9/30/2025 22:02,5,ok,Phone,0,0.5,ok,0.5
9/30/2025 17:58,5,good thank,Phone,0,0.7,good thank,0.7
9/30/2025 16:38,5,Very good,Phone,0,0.9099999999999999,Very good,0.9099999999999999
9/30/2025 16:38,5,kpay is convenient to use it is safe and secure.I like it very much,Phone,0,0.38,kpay is convenient to use it is safe and secure.I like it very much,0.38
9/30/2025 16:23,5,good,Phone,0,0.7,good,0.7
9/30/2025 15:54,5,Very good app for my business.,Phone,0,0.9099999999999999,Very good app for my business.,0.9099999999999999
9/30/2025 15:42,1,Pin မေ့သွားလို့ accထဲဝင်လို့မရဘူးဖြစ်နေတယ်။ဘယ်လိုလုပ်ရမလဲဆိုတာပြောပြကြပါဦး။,Phone,1,0,"I forgot my pin, so I can't login to acc. Please tell me how to do it.",0
9/30/2025 14:36,5,နေရာတိုင်းနီးပါးမှာ ငွေသွင်း ငွေထုတ် ရပီး လွယ်ကူမြန်ဆန်၊,Tablet,1,0,Depositing and withdrawing money almost everywhere is easy and fast.,0.31666666666666665
9/30/2025 14:06,5,good,Phone,0,0.7,good,0.7
9/30/2025 13:55,4,"Why can't I change my phone number in the kbz pay account it's difficult but it's an amazing app, everything is fine but only one thing",Tablet,0,0.1291666666666667,"Why can't I change my phone number in the kbz pay account it's difficult but it's an amazing app, everything is fine but only one thing",0.1291666666666667
9/30/2025 13:19,5,thank you,Phone,0,0,thank you,0
9/30/2025 12:48,5,nice,Phone,0,0.6,nice,0.6
9/30/2025 9:06,5,Kpay accနဲ့Bankingချိတ်ထားတာခုဝင်လို့မရတော့လို့ပါဘာဖြစ်တာလဲဗျအရင်ကတစ်ခါမှမဖြစ်ဖူးပါဘူး,Phone,1,0,I have linked Kpay acc to Banking and now I can't log in. What happened? It's never happened before,0
9/30/2025 7:11,5,Verygood,Phone,0,0,Verygood,0
9/30/2025 5:54,4,so good for me,Phone,0,0.7,so good for me,0.7
9/30/2025 5:33,5,good,Phone,0,0.7,good,0.7
9/30/2025 5:27,5,good,Phone,0,0.7,good,0.7
9/30/2025 3:16,5,"fairness, harmony, useful for everyone",Phone,0,0.3,"fairness, harmony, useful for everyone",0.3
9/30/2025 1:16,5,Better,Phone,0,0.5,Better,0.5
9/29/2025 23:30,5,what?love,Phone,0,0,what?love,0
9/29/2025 21:56,4,ok,Phone,0,0.5,ok,0.5
9/29/2025 8:05,1,good apk,Phone,0,0.7,good apk,0.7
9/29/2025 6:38,5,good,Phone,0,0.7,good,0.7
9/29/2025 5:16,5,good,Phone,0,0.7,good,0.7
9/29/2025 4:18,4,Good,Phone,0,0.7,Good,0.7
9/29/2025 2:48,5,Good,Phone,0,0.7,Good,0.7
9/28/2025 13:44,5,good,Phone,0,0.7,good,0.7
9/28/2025 13:26,5,good,Phone,0,0.7,good,0.7
9/28/2025 7:20,5,It's very useful and very beneficial for people. May it improve even more.,Phone,0,0.36333333333333334,It's very useful and very beneficial for people. May it improve even more.,0.36333333333333334
9/27/2025 16:02,5,give me,Phone,0,0,give me,0
9/27/2025 11:38,5,Thanks for Everything,Phone,0,0.2,Thanks for Everything,0.2
9/27/2025 10:56,1,sms code,Tablet,0,0,sms code,0
9/27/2025 10:48,5,good,Phone,0,0.7,good,0.7
9/27/2025 10:05,5,likes,Phone,0,0,likes,0
9/27/2025 8:30,5,App good,Phone,0,0.7,App good,0.7
9/27/2025 8:22,5,rating,Phone,0,0,rating,0
9/27/2025 7:09,5,ok,Phone,0,0.5,ok,0.5
9/27/2025 5:11,3,Very bad banking service...,Phone,0,-0.91,Very bad banking service...,-0.91
9/27/2025 1:36,1,ကျက်သရေတုံးတယ်။ အရင်ရှိတဲ့အကောက်ကိုပြန်ယူတာ ငါ့မှတ်ပုံတင်နံပါတ်တောင်းတယ် ပေးလိုက်ပြန်တော့လဲ မှတ်ပုံတင် နံပါတ်တစ်ခုခုမှားရွင်းနေပါသည်တဲ့ လီးပေါ့ မှတ်ပုံတင်ကြီးရှေ့ချပြီးနံပါတ်ကြည့်ထည့်နေတာကို မှားတယ်ဆိုတော့ ငါကိုင်ထားတဲ့မှတ်ပုံတင်ကမှားနေတာလား။ ထားလိုက်တော့ဆိုပြီးအကောက်အသစ်ဖွင့်ပြန်တော့လည်း မှတ်ပုံတင်ဓာတ်ပုံထည့်ခိုင်းတဲ့နေရာမှာ ဓာတ်ပုံရိုက်မရဘူး ဘယ်လိုလုပ်လုပ်ကိုမရတာ အဲ့တော့ဘယ်လိုလုပ်ရမလဲ။ နဂိုကတည်းကဒေါသထွက်နေပါတယ်ဆို မဆဲမိအောင်မနဲထိန်းနေရတယ်,Phone,1,0,"It's a charm. I asked for my registration number when I returned the previous package, and I gave it to you again. There is something wrong with the registration number. Lee, I put it in front of the big register and entered the number. Is the registration I'm holding wrong? When I opened a new account, I couldn't take a photo where I was asked to add an identification photo. How can I do that? If you are angry from the beginning, you have to control yourself",-0.255050505
9/26/2025 21:00,5,Thanks you.,Tablet,0,0.2,Thanks you.,0.2
9/26/2025 16:59,5,အဆင်မပြေပါဘူး,Phone,1,0,It's not good,-0.35
9/26/2025 15:05,5,so good,Phone,0,0.7,so good,0.7
9/26/2025 12:06,5,good,Phone,0,0.7,good,0.7
9/26/2025 9:40,5,Good,Phone,0,0.7,Good,0.7
9/26/2025 9:24,5,Good,Phone,0,0.7,Good,0.7
9/26/2025 9:10,5,Nice app for office staff,Phone,0,0.6,Nice app for office staff,0.6
9/26/2025 8:22,1,k.pay ayee,Phone,0,0,k.pay ayee,0
9/26/2025 7:03,5,Goog,Tablet,0,0,Goog,0
9/26/2025 3:10,5,fjfi,Phone,0,0,fjfi,0
9/25/2025 17:34,5,k pay,Phone,0,0,k pay,0
9/25/2025 16:22,5,very night,Phone,0,0.2,very night,0.2
9/25/2025 15:02,5,good,Phone,0,0.7,good,0.7
9/25/2025 13:57,5,Good,Tablet,0,0.7,Good,0.7
9/25/2025 3:36,1,I can't scan.,Phone,0,0,I can't scan.,0
9/25/2025 2:37,5,good,Tablet,0,0.7,good,0.7
9/25/2025 0:48,5,Very Good,Phone,0,0.9099999999999999,Very Good,0.9099999999999999
9/24/2025 19:17,5,nice KBZPay,Tablet,0,0.6,nice KBZPay,0.6
9/24/2025 13:54,5,cool app,Phone,0,0.35,cool app,0.35
9/24/2025 13:02,2,ggod,Tablet,0,0,ggod,0
9/24/2025 11:53,5,the best app,Phone,0,1,the best app,1
9/24/2025 11:43,5,"K.B.Z.PAY APPLICATION """"""",Phone,0,0,"K.B.Z.PAY APPLICATION """"""",0
9/24/2025 10:56,5,K pay မှာ login တို့ Forget password တို့ပါရင်ကောင်းမယ်,Phone,1,0,It would be good if K pay has login and forget password,0.7
9/24/2025 7:20,5,no good,Phone,0,-0.35,no good,-0.35
9/24/2025 2:45,4,Easy to use but I felt not hundred percent safe,Phone,0,0.4666666666666667,Easy to use but I felt not hundred percent safe,0.4666666666666667
9/24/2025 2:14,5,I like this KBZpay,Phone,0,0,I like this KBZpay,0
9/23/2025 23:05,5,AungMyatKyaw,Phone,0,0,AungMyatKyaw,0
9/23/2025 17:25,3,please,Phone,0,0,please,0
9/23/2025 14:14,5,ok,Phone,0,0.5,ok,0.5
9/23/2025 8:18,5,Good appp,Phone,0,0.7,Good appp,0.7
9/23/2025 6:27,5,kpay app installer,Tablet,0,0,kpay app installer,0
9/23/2025 3:52,5,Amazing,Phone,0,0.6000000000000001,Amazing,0.6000000000000001
9/23/2025 2:34,5,Good,Phone,0,0.7,Good,0.7
9/22/2025 16:15,5,App better,Phone,0,0.5,App better,0.5
9/22/2025 14:37,5,ဖုန်းတိုင်းသုံးဘိူ့မရဘူးလား,Phone,1,0,Can't use every phone?,0
9/22/2025 10:03,5,very good,Phone,0,0.9099999999999999,very good,0.9099999999999999
9/22/2025 7:17,1,"scam app I brought steam gift card, and they gave me an already used card twice.i tell this to the kpay support and they did nothing just scammed money.Most scam people use this app and kpay did nothing to stop the scarm.please use other app this app is easy to use but it have so many problems.",Phone,0,0.26944444444444443,"scam app I brought steam gift card, and they gave me an already used card twice.i tell this to the kpay support and they did nothing just scammed money.Most scam people use this app and kpay did nothing to stop the scarm.please use other app this app is easy to use but it have so many problems.",0.26944444444444443
9/21/2025 20:31,4,very good,Phone,0,0.9099999999999999,very good,0.9099999999999999
9/21/2025 18:56,4,Red mi 7A,Tablet,0,0,Red mi 7A,0
9/21/2025 12:13,5,very good,Phone,0,0.9099999999999999,very good,0.9099999999999999
9/21/2025 9:10,5,very good,Phone,0,0.9099999999999999,very good,0.9099999999999999
9/21/2025 3:53,5,ok,Phone,0,0.5,ok,0.5
9/21/2025 3:00,5,goooodဂွတ်,Phone,1,0,gooood good,0.7
9/21/2025 2:28,5,good app,Phone,0,0.7,good app,0.7
9/20/2025 22:25,5,kbzဘဏ်accနေ kpay acc ကုိဘာလုိ့ငွေလဲွမရဖစ်တာလဲ,Phone,1,0,Why can't I transfer kpay acc from kbz bank acc?,0
9/20/2025 16:55,1,good,Phone,0,0.7,good,0.7
9/20/2025 16:16,5,good app,Phone,0,0.7,good app,0.7
9/20/2025 14:18,5,yuyu,Phone,0,0,yuyu,0
9/20/2025 13:41,5,Easy to use and can use anywhere,Phone,0,0.43333333333333335,Easy to use and can use anywhere,0.43333333333333335
9/20/2025 9:41,5,Very safe and easy to use,Tablet,0,0.5416666666666667,Very safe and easy to use,0.5416666666666667
9/20/2025 2:41,5,good,Phone,0,0.7,good,0.7
9/19/2025 17:57,1,Ok,Phone,0,0.5,Ok,0.5
9/19/2025 15:19,5,Good,Phone,0,0.7,Good,0.7
9/19/2025 15:00,5,Thinkyou,Phone,0,0,Thinkyou,0
9/19/2025 14:53,5,good,Phone,0,0.7,good,0.7
9/19/2025 9:42,5,ok,Phone,0,0.5,ok,0.5
9/19/2025 6:26,4,i like it,Phone,0,0,i like it,0
9/19/2025 6:24,4,Great,Phone,0,0.8,Great,0.8
9/19/2025 3:05,5,good,Phone,0,0.7,good,0.7
9/19/2025 2:17,5,Unreliable,Phone,0,0,Unreliable,0
9/18/2025 23:56,5,good,Phone,0,0.7,good,0.7
9/18/2025 23:52,5,Chitchit,Tablet,0,0,Chitchit,0
9/18/2025 14:08,5,good,Tablet,0,0.7,good,0.7
9/18/2025 14:03,5,very nice,Tablet,0,0.78,very nice,0.78
9/18/2025 12:42,5,Sai Kham Pan,Phone,0,0,Sai Kham Pan,0
9/18/2025 12:39,5,ok,Phone,0,0.5,ok,0.5
9/18/2025 10:46,5,ok,Phone,0,0.5,ok,0.5
9/17/2025 16:28,5,ေငြလႊဲ,Phone,1,0,Transfer money,0
9/17/2025 14:40,5,good job,Phone,0,0.7,good job,0.7
9/17/2025 14:22,5,ကောင်းမွန်ပါသည်,Phone,1,0,good,0.7
9/17/2025 12:51,4,OK,Phone,0,0.5,OK,0.5
9/17/2025 9:13,5,app download,Phone,0,0,app download,0
9/17/2025 7:24,5,good,Phone,0,0.7,good,0.7
9/17/2025 0:46,5,Ok good,Phone,0,0.6,Ok good,0.6
9/17/2025 0:39,5,I can't download,Tablet,0,0,I can't download,0
9/17/2025 0:13,5,good,Phone,0,0.7,good,0.7
9/16/2025 19:38,5,Daw Lay Lay Myint,Phone,0,0,Daw Lay Lay Myint,0
9/16/2025 19:30,5,I can't google play store update.,Tablet,0,0,I can't google play store update.,0
9/16/2025 13:56,5,good,Tablet,0,0.7,good,0.7
9/16/2025 10:23,5,Slots oF Vegas.but,Phone,0,0,Slots oF Vegas.but,0
9/16/2025 2:20,1,unnecessary security update,Phone,0,-0.4,unnecessary security update,-0.4
9/16/2025 0:50,5,ကလေး,Phone,1,0,Child,0
9/16/2025 0:36,5,very good,Phone,0,0.9099999999999999,very good,0.9099999999999999
9/15/2025 19:49,5,better,Phone,0,0.5,better,0.5
9/15/2025 19:02,5,ok,Phone,0,0.5,ok,0.5
9/15/2025 16:08,5,shwezinkhaing,Phone,0,0,shwezinkhaing,0
9/15/2025 15:40,5,Good,Phone,0,0.7,Good,0.7
9/15/2025 13:16,4,good,Phone,0,0.7,good,0.7
9/15/2025 10:36,5,good,Phone,0,0.7,good,0.7
9/15/2025 8:01,5,ပိုမိုစိတ်ချယုံကြည်ရလို့ k pay ကို အမြဲလက်တွဲသွားမယ်,Phone,1,0,I will always work with k pay because it is more reliable,0.5
9/15/2025 4:08,5,good,Phone,0,0.7,good,0.7
9/14/2025 22:21,5,stu,Tablet,0,0,stu,0
9/14/2025 14:30,5,my heart,Phone,0,0,my heart,0
9/14/2025 13:29,5,❤️❤️,Phone,0,0,❤️❤️,0
9/14/2025 12:22,5,useful,Phone,0,0.3,useful,0.3
9/14/2025 8:54,5,Hi good app,Phone,0,0.7,Hi good app,0.7
9/14/2025 6:43,5,good apk,Phone,0,0.7,good apk,0.7
9/14/2025 5:25,3,kpayထုတ်ပေးလား,Phone,1,0,Do you issue kpay?,0
9/14/2025 4:51,5,like,Phone,0,0,like,0
9/14/2025 4:49,5,ငွေလွဲ ငွေထုပ် ဖို့ KBZ ကိုတာ သုံးကြစို,Phone,1,0,Let's use the KBZ account to cover the money lost,0
9/14/2025 4:38,1,Good,Phone,0,0.7,Good,0.7
9/14/2025 4:38,5,Yar Mu,Phone,0,0,Yar Mu,0
9/14/2025 3:49,1,"No secure data,a lot o people lost their money from app, and no responsibility.",Tablet,0,-0.2,"No secure data,a lot o people lost their money from app, and no responsibility.",-0.2
9/14/2025 2:57,5,verygoood,Tablet,0,0,verygoood,0
9/14/2025 2:41,5,okokgood,Phone,0,0,okokgood,0
9/14/2025 2:35,5,My went level 2,Phone,0,0,My went level 2,0
9/13/2025 16:56,5,open KBZ,Phone,0,0,open KBZ,0
9/13/2025 14:54,5,ok,Phone,0,0.5,ok,0.5
9/13/2025 14:40,5,pkku,Phone,0,0,pkku,0
9/13/2025 10:20,5,Happy,Phone,0,0.8,Happy,0.8
9/13/2025 2:06,5,like this app,Phone,0,0,like this app,0
9/13/2025 1:58,5,good,Phone,0,0.7,good,0.7
9/13/2025 0:48,5,goog,Phone,0,0,goog,0
9/12/2025 14:46,5,အရမ်းမိုက်တယ်,Phone,1,0,It's so cool,0.35
9/12/2025 13:52,5,good,Phone,0,0.7,good,0.7
9/12/2025 6:25,5,ကုန္မွာစိုးလို႔,Phone,1,0,Because it will run out,0
9/12/2025 2:00,5,"Easy to use and useful for purchasing. Thanks Kpay. edited: in this moment, when it was using, it appeared with next web browser in. it means, has two boxes in one app. please, check your software double for customers.",Phone,0,0.18666666666666668,"Easy to use and useful for purchasing. Thanks Kpay. edited: in this moment, when it was using, it appeared with next web browser in. it means, has two boxes in one app. please, check your software double for customers.",0.18666666666666668
9/11/2025 15:22,5,very nice,Tablet,0,0.78,very nice,0.78
9/11/2025 12:12,3,Thank you.,Phone,0,0,Thank you.,0
9/11/2025 8:20,5,good,Phone,0,0.7,good,0.7
9/11/2025 7:44,4,ees,Phone,0,0,ees,0
9/11/2025 6:45,5,good,Phone,0,0.7,good,0.7
9/11/2025 6:36,4,bissnauss,Phone,0,0,bissnauss,0
9/11/2025 3:17,3,Suck,Phone,0,0,Suck,0
9/11/2025 0:00,5,Good,Phone,0,0.7,Good,0.7
9/10/2025 15:50,5,Learn more,Phone,0,0.5,Learn more,0.5
9/10/2025 12:45,5,ok good.,Phone,0,0.6,ok good.,0.6
9/10/2025 11:43,5,l like this,Tablet,0,0,l like this,0
9/10/2025 10:46,5,Ok,Phone,0,0.5,Ok,0.5
9/10/2025 9:13,5,good,Phone,0,0.7,good,0.7
9/10/2025 9:07,5,good,Phone,0,0.7,good,0.7
9/10/2025 7:17,5,i went to use tis app,Phone,0,0,i went to use tis app,0
9/10/2025 7:01,5,very good,Phone,0,0.9099999999999999,very good,0.9099999999999999
9/10/2025 1:20,5,Very good kpz pay,Phone,0,0.9099999999999999,Very good kpz pay,0.9099999999999999
9/9/2025 19:01,5,Pay,Phone,0,0,Pay,0
9/9/2025 15:39,5,good,Phone,0,0.7,good,0.7
9/9/2025 14:53,5,SoeLinAung,Phone,0,0,SoeLinAung,0
9/9/2025 13:39,5,Good app,Phone,0,0.7,Good app,0.7
9/9/2025 10:27,3,"Safe ,easy and many type of payment method.",Tablet,0,0.4777777777777778,"Safe ,easy and many type of payment method.",0.4777777777777778
9/9/2025 7:33,5,Yeah baby,Tablet,0,0,Yeah baby,0
9/9/2025 6:03,5,mg mg lwin,Tablet,0,0,mg mg lwin,0
9/9/2025 5:19,5,I like it,Tablet,0,0,I like it,0
9/9/2025 1:55,5,ok,Tablet,0,0.5,ok,0.5
9/8/2025 18:35,5,give me,Phone,0,0,give me,0
9/8/2025 17:59,5,good,Phone,0,0.7,good,0.7
9/8/2025 14:36,5,good,Phone,0,0.7,good,0.7
9/8/2025 12:21,5,saiwanathu,Phone,0,0,saiwanathu,0
9/8/2025 10:58,5,good,Phone,0,0.7,good,0.7
9/8/2025 6:43,5,good,Phone,0,0.7,good,0.7
9/8/2025 6:26,1,KBZ pay is safe for transferring. And it is useful App.,Phone,0,0.4,KBZ pay is safe for transferring. And it is useful App.,0.4
9/8/2025 3:36,5,good,Phone,0,0.7,good,0.7
9/7/2025 16:51,5,So good,Phone,0,0.7,So good,0.7
9/7/2025 14:27,5,Verry Verry Good,Phone,0,0.7,Verry Verry Good,0.7
9/7/2025 9:30,3,It totally good for users to use.,Phone,0,0.7,It totally good for users to use.,0.7
9/7/2025 4:26,5,good luck,Tablet,0,0.7,good luck,0.7
9/7/2025 2:06,5,ok,Tablet,0,0.5,ok,0.5
9/7/2025 1:45,5,Goog,Phone,0,0,Goog,0
9/6/2025 17:49,5,ok,Phone,0,0.5,ok,0.5
9/6/2025 15:51,1,Good,Phone,0,0.7,Good,0.7
9/6/2025 15:51,5,nice Myanmar,Phone,0,0.6,nice Myanmar,0.6
9/6/2025 15:28,5,aung khant,Phone,0,0,aung khant,0
9/6/2025 14:33,5,good,Tablet,0,0.7,good,0.7
9/6/2025 11:12,4,အရမ်းသုံးလို့ကောင်းပါတယ်ဗျာ,Phone,1,0,Very good to use,0.9099999999999999
9/6/2025 10:39,4,not bad,Tablet,0,0.3499999999999999,not bad,0.3499999999999999
9/6/2025 4:29,4,good,Tablet,0,0.7,good,0.7
9/6/2025 2:20,5,Thanks you,Phone,0,0.2,Thanks you,0.2
9/6/2025 1:32,5,GOOD,Tablet,0,0.7,GOOD,0.7
9/6/2025 1:26,5,kop,Phone,0,0,kop,0
9/6/2025 0:25,5,accဖွင့်မရဘူး,Phone,1,0,Can't open acc,0
9/5/2025 21:32,5,ok,Phone,0,0.5,ok,0.5
9/5/2025 15:25,5,good,Phone,0,0.7,good,0.7
9/5/2025 14:26,2,အကောင့်ဖွင့်ပေးဘာနော်,Tablet,1,0,Open an account,0
9/5/2025 4:37,5,Min khant koko,Phone,0,0,Min khant koko,0
9/4/2025 14:12,1,ခွေးမသားတွေ,Tablet,1,0,Female dogs,0
9/4/2025 13:21,5,good,Phone,0,0.7,good,0.7
9/4/2025 12:45,5,Talking,Phone,0,0,Talking,0
9/4/2025 12:39,5,usefull app for me.,Phone,0,0,usefull app for me.,0
9/4/2025 9:21,5,Kbz pay appပြန်downလို့မရဖြစ်နေတယ်,Phone,1,0,Can't download Kbz pay app again,0
9/4/2025 9:10,1,Customer service နဲ့ ဖုန်းတခါပြောဖို့ ၁၀ မိနစ်လောက် စောင့်ရပါတယ်,Phone,1,0,I have to wait 10 minutes to talk to customer service on the phone,0
9/4/2025 8:23,5,ok,Phone,0,0.5,ok,0.5
9/4/2025 7:07,5,easy for everyone,Phone,0,0.43333333333333335,easy for everyone,0.43333333333333335
9/4/2025 7:02,5,Best,Phone,0,1,Best,1
9/4/2025 4:32,1,ဝန်ဆောင်မှုအရမ်းညံ customer service ကလဲမကောင်း,Tablet,1,0,Very bad customer service,-0.91
9/4/2025 2:05,3,good,Phone,0,0.7,good,0.7
9/3/2025 14:30,5,အဆင္ေျပပါတယ္ကဗ်ာ,Phone,1,0,"It's okay, poem",0.5
9/3/2025 14:10,5,So Good,Phone,0,0.7,So Good,0.7
9/3/2025 12:55,5,okokok okokok,Tablet,0,0,okokok okokok,0
9/3/2025 12:18,5,account ပြန်ဝင်မရလို့ပါ,Phone,1,0,I can't get back into the account,0
9/3/2025 4:22,5,ok,Phone,0,0.5,ok,0.5
9/3/2025 1:54,5,အကောင်ဆုံ,Phone,1,0,Animal meeting,0
9/2/2025 23:56,5,good goodကောင်းပါစေ,Phone,1,0.7,good good,0.7
9/2/2025 15:02,1,Sansung,Tablet,0,0,Sansung,0
9/2/2025 4:35,3,This app is easy to use when my wifi connection strong. I like this app.,Phone,0,0.43333333333333335,This app is easy to use when my wifi connection strong. I like this app.,0.43333333333333335
9/2/2025 3:37,5,I like that it.,Phone,0,0,I like that it.,0
9/2/2025 1:38,5,good rights,Phone,0,0.7,good rights,0.7
9/2/2025 1:29,4,good,Phone,0,0.7,good,0.7
9/2/2025 0:58,5,good services,Phone,0,0.7,good services,0.7
9/1/2025 16:03,5,☺️☺️☺️,Phone,0,0,☺️☺️☺️,0
9/1/2025 5:55,5,အသင့်ကောင်း,Phone,1,0,You're good,0.7
8/31/2025 10:29,5,I love it,Phone,0,0.5,I love it,0.5
8/31/2025 10:17,5,good,Phone,0,0.7,good,0.7
8/31/2025 6:21,5,ok,Phone,0,0.5,ok,0.5
8/30/2025 14:41,5,Help me my acc,Phone,0,0,Help me my acc,0
8/30/2025 14:24,5,like,Phone,0,0,like,0
8/30/2025 14:09,5,good app,Phone,0,0.7,good app,0.7
8/30/2025 10:26,5,good,Tablet,0,0.7,good,0.7
8/30/2025 7:18,5,good,Tablet,0,0.7,good,0.7
8/30/2025 2:57,5,good,Tablet,0,0.7,good,0.7
8/29/2025 15:45,5,ok,Tablet,0,0.5,ok,0.5
8/29/2025 14:33,5,ဘာညာပေါ့၊,Tablet,1,0,"Of course,",0
8/29/2025 13:08,5,use,Phone,0,0,use,0
8/29/2025 8:23,3,Kpay call center မန္တလေး ၈၉လမ်း ၂၂ ၂၃ မှာ ဝန်ထမ်းနှင့် customer မညီမျှခြင်းကြောင့် ဝန်ဆောင်မူအပေါ်တွင်ဆိုးရွားစွာ ထိခိုက်နိုင်သည် (ပြုလုပ်သင့်သည်မှာ customer အတွက် စုံစမ်းနိုင်သည့် ဝန်ထမ်း ) customer အခက်အခဲကို သည့်မှသာ tokenယူခြင်း အား ပြုလုပ်သင့် / ဝန်ထမ်းများ customer နဲ့ ဖြေရှင်းနေချိန်တွင် နောက်ထပ် customer မှ ဝင်ရောက်စုံစမ်းခြင်းတို့ကြောင့် နှောင့်နှေးနေပါသည် (29-8-2025),Phone,1,-0.1,"At Kpay call center Mandalay 89 Street 22 23, due to the imbalance between employees and customers, the service principle may be adversely affected (the employee who can investigate for the customer should do this) Token should be taken only when the customer has a problem / While the employees are solving the problem with the customer, it is delayed due to another customer entering and investigating (29-8-2025)",-0.0875
8/29/2025 4:35,5,op,Phone,0,0,op,0
8/29/2025 3:57,4,not bad,Phone,0,0.3499999999999999,not bad,0.3499999999999999
8/29/2025 3:25,5,why login,Phone,0,0,why login,0
8/29/2025 2:58,5,myo thu,Phone,0,0,myo thu,0
8/29/2025 2:49,5,ok,Phone,0,0.5,ok,0.5
8/28/2025 18:41,5,အေကာင့္ဖြင့္မ၇,Phone,1,0,Account opening 7,0
8/28/2025 14:49,5,good,Phone,0,0.7,good,0.7
8/28/2025 11:20,5,come,Phone,0,0,come,0
8/28/2025 10:20,5,good,Phone,0,0.7,good,0.7
8/28/2025 8:08,5,Reviews are public and clear and Rate This apps,Phone,0,0.05,Reviews are public and clear and Rate This apps,0.05
8/28/2025 6:26,4,this device no root,Phone,0,0,this device no root,0
8/28/2025 4:58,5,Thant zin tun,Phone,0,0,Thant zin tun,0
8/28/2025 3:46,5,AungMyoZaw,Phone,0,0,AungMyoZaw,0
8/27/2025 17:43,5,lee roots?,Phone,0,0,lee roots?,0
8/27/2025 17:21,4,kyawthiha,Phone,0,0,kyawthiha,0
8/27/2025 10:17,5,How are you?I am fine too. My name is MgMg.My father name is Oo Mya and my mother name is Daw Hla.,Phone,0,0.4166666666666667,How are you?I am fine too. My name is MgMg.My father name is Oo Mya and my mother name is Daw Hla.,0.4166666666666667
8/27/2025 8:46,5,like,Phone,0,0,like,0
8/27/2025 8:02,5,Thanks so much. This App is so nice.,Phone,0,0.3333333333333333,Thanks so much. This App is so nice.,0.3333333333333333
8/27/2025 7:50,5,i like this,Tablet,0,0,i like this,0
8/27/2025 6:52,5,Ok,Phone,0,0.5,Ok,0.5
