Date,Rating,Review,Is_Burmese,Sentiment_Score,Translated_Review,Sentiment_Score_Translated,Days_Since_Start,Device_Phone,Device_Tablet
2025-10-05 11:43:00,5,ကံထူးသူဖြစ်ချင်တယ်,1,0.0,I want to be lucky,0.3333333333333333,158,True,False
2025-10-05 11:31:00,5,Like,0,0.0,Like,0.0,158,True,False
2025-10-05 10:45:00,5,Kpz pin,0,0.0,Kpz pin,0.0,158,True,False
2025-10-05 10:43:00,5,good,0,0.7,good,0.7,158,True,False
2025-10-05 06:26:00,5,good,0,0.7,good,0.7,158,True,False
2025-10-05 05:22:00,5,very good,0,0.91,very good,0.91,157,True,False
2025-10-05 04:22:00,5,good,0,0.7,good,0.7,157,True,False
2025-10-05 04:16:00,3,Hhoo rymcnm,0,0.0,Hhoo rymcnm,0.0,157,True,False
2025-10-05 04:05:00,5,good,0,0.7,good,0.7,157,True,False
2025-10-05 03:28:00,5,"It would be frustrating to have to go to the bank to log in with a new phone because our phone is broken. Instead, it would be better to have our account scanned using a facial recognition method.",0,-0.032727273,"It would be frustrating to have to go to the bank to log in with a new phone because our phone is broken. Instead, it would be better to have our account scanned using a facial recognition method.",-0.032727273,157,True,False
2025-10-05 00:25:00,5,Good,0,0.7,Good,0.7,157,True,False
2025-10-04 16:54:00,5,Good ..,0,0.7,Good ..,0.7,157,False,True
2025-10-04 15:00:00,5,good,0,0.7,good,0.7,157,False,True
2025-10-04 14:14:00,5,nice app,0,0.6,nice app,0.6,157,True,False
2025-10-04 14:06:00,1,kmkl kpay,0,0.0,kmkl kpay,0.0,157,True,False
2025-10-04 13:40:00,2,No update .No service. No top up.I have money in my account but I do no get top up .,0,0.125,No update .No service. No top up.I have money in my account but I do no get top up .,0.125,157,True,False
2025-10-04 13:37:00,5,This App So Good For Use.,0,0.7,This App So Good For Use.,0.7,157,True,False
2025-10-04 13:23:00,5,goort mane,0,0.0,goort mane,0.0,157,True,False
2025-10-04 13:19:00,5,"For me , everything is Ok whem I'm with KBZPay.",0,0.5,"For me , everything is Ok whem I'm with KBZPay.",0.5,157,True,False
2025-10-04 12:51:00,5,Redmi A5,0,0.0,Redmi A5,0.0,157,True,False
2025-10-04 05:39:00,5,goodLuck Me,0,0.0,goodLuck Me,0.0,156,True,False
2025-10-04 03:18:00,1,Bad connection,0,-0.7,Bad connection,-0.7,156,True,False
2025-10-04 02:53:00,5,လိုအပ်လို့ပါဗျားးး,1,0.0,You need it,0.0,156,True,False
2025-10-03 18:07:00,5,good,0,0.7,good,0.7,156,False,True
2025-10-03 13:42:00,5,4years,0,0.0,4years,0.0,156,True,False
2025-10-03 10:21:00,5,good,0,0.7,good,0.7,156,True,False
2025-10-03 07:37:00,5,nice,0,0.6,nice,0.6,156,True,False
2025-10-03 06:18:00,5,Good,0,0.7,Good,0.7,156,True,False
2025-10-03 01:02:00,5,good software,0,0.7,good software,0.7,155,True,False
2025-10-03 00:18:00,5,good,0,0.7,good,0.7,155,True,False
2025-10-03 00:06:00,5,very good kaypay,0,0.91,very good kaypay,0.91,155,False,True
2025-10-02 17:47:00,4,good,0,0.7,good,0.7,155,True,False
2025-10-02 17:04:00,5,ok,0,0.5,ok,0.5,155,True,False
2025-10-02 15:38:00,5,good,0,0.7,good,0.7,155,True,False
2025-10-02 15:09:00,5,good,0,0.7,good,0.7,155,True,False
2025-10-02 15:06:00,5,Thinkyou KBZ PAY,0,0.0,Thinkyou KBZ PAY,0.0,155,True,False
2025-10-02 10:02:00,5,good,0,0.7,good,0.7,155,True,False
2025-10-02 10:00:00,3,Mytel Fiber Internet ဖိုး ဘေဆောင်လို့ရအောင် လုပ်ပေးပါဦး။,1,0.0,Please help me pay for Mytel Fiber Internet.,0.0,155,True,False
2025-10-02 09:34:00,5,like,0,0.0,like,0.0,155,True,False
2025-10-02 09:26:00,4,nice,0,0.6,nice,0.6,155,True,False
2025-10-02 09:08:00,5,very good and safe.,0,0.705,very good and safe.,0.705,155,True,False
2025-10-02 07:42:00,5,good,0,0.7,good,0.7,155,True,False
2025-10-02 07:22:00,5,Good,0,0.7,Good,0.7,155,True,False
2025-10-02 04:57:00,5,Good,0,0.7,Good,0.7,154,True,False
2025-10-02 04:48:00,4,ok,0,0.5,ok,0.5,154,True,False
2025-10-02 04:44:00,5,good,0,0.7,good,0.7,154,True,False
2025-10-02 04:22:00,5,good,0,0.7,good,0.7,154,False,True
2025-10-01 16:38:00,1,Bad customer service !!! Worst application !!!,0,-1.0,Bad customer service !!! Worst application !!!,-1.0,154,False,True
2025-10-01 16:25:00,5,ok,0,0.5,ok,0.5,154,True,False
2025-10-01 15:56:00,5,everything ok! I like this app,0,0.625,everything ok! I like this app,0.625,154,True,False
2025-10-01 15:27:00,5,Good,0,0.7,Good,0.7,154,True,False
2025-10-01 15:19:00,2,သုံးလို့ အဆင်ပြေပါသည် ခုချိန်ထိ k pay ပြသနာမတက်ဖူးပါရှင့် ။,1,0.0,"It's convenient to use, so far I've never had a problem with k pay.",0.1,154,True,False
2025-10-01 14:48:00,1,နောက်ဆုံး version က error တက်နေတယ်။ဖုန်းဘေဖြည့်ဖို့ ငွေလွဲဖို့လုပ်ရင်ထွက်ထွက်သွားတယ်။ ကျွန်မဖုန်းကOppo A18 android version 15။ customer service ကလဲ တခြားဖုန်းတစ်လုံးနဲ့၀င်ဖို့ပဲပြောနေတယ်။ အဆင်ပြေမယ့် version ကိုမပေးပဲ။ အဲ့တော့ငါကဖုန်းအသစ်တစ်လုံး၀ယ်ရမှာလား။ ဘယ်လိုလုပ်ပေးမလဲ။,1,0.0,The latest version has an error. My phone is Oppo A18 android version 15. Customer service is telling me to log in with another phone. I don't give a convenient version. So I have to buy a new phone? How to pay?,0.3181818181818182,154,True,False
2025-10-01 09:32:00,5,good,0,0.7,good,0.7,154,True,False
2025-10-01 07:36:00,5,Sai Nyan Lin Hter,0,0.0,Sai Nyan Lin Hter,0.0,154,True,False
2025-10-01 07:19:00,5,Very good,0,0.91,Very good,0.91,154,True,False
2025-10-01 06:47:00,5,good,0,0.7,good,0.7,154,True,False
2025-10-01 05:01:00,1,တော်တော်ဆိုးတယ် အလယ်ပယ်မမြင့်လို့ ငွေ လွဲမရတာအတော်စိတ်ပျက်တယ်,1,0.0,It's pretty bad. I'm disappointed that I can't lose money because it's not high,-0.32,153,True,False
2025-10-01 03:01:00,5,useful,0,0.3,useful,0.3,153,False,True
2025-10-01 02:47:00,4,wer,0,0.0,wer,0.0,153,False,True
2025-10-01 00:45:00,5,good app,0,0.7,good app,0.7,153,False,True
2025-09-30 23:12:00,5,very good,0,0.91,very good,0.91,153,True,False
2025-09-30 22:02:00,5,ok,0,0.5,ok,0.5,153,True,False
2025-09-30 17:58:00,5,good thank,0,0.7,good thank,0.7,153,True,False
2025-09-30 16:38:00,5,Very good,0,0.91,Very good,0.91,153,True,False
2025-09-30 16:38:00,5,kpay is convenient to use it is safe and secure.I like it very much,0,0.38,kpay is convenient to use it is safe and secure.I like it very much,0.38,153,True,False
2025-09-30 16:23:00,5,good,0,0.7,good,0.7,153,True,False
2025-09-30 15:54:00,5,Very good app for my business.,0,0.91,Very good app for my business.,0.91,153,True,False
2025-09-30 15:42:00,1,Pin မေ့သွားလို့ accထဲဝင်လို့မရဘူးဖြစ်နေတယ်။ဘယ်လိုလုပ်ရမလဲဆိုတာပြောပြကြပါဦး။,1,0.0,"I forgot my pin, so I can't login to acc. Please tell me how to do it.",0.0,153,True,False
2025-09-30 14:36:00,5,နေရာတိုင်းနီးပါးမှာ ငွေသွင်း ငွေထုတ် ရပီး လွယ်ကူမြန်ဆန်၊,1,0.0,Depositing and withdrawing money almost everywhere is easy and fast.,0.3166666666666666,153,False,True
2025-09-30 14:06:00,5,good,0,0.7,good,0.7,153,True,False
2025-09-30 13:55:00,4,"Why can't I change my phone number in the kbz pay account it's difficult but it's an amazing app, everything is fine but only one thing",0,0.1291666666666667,"Why can't I change my phone number in the kbz pay account it's difficult but it's an amazing app, everything is fine but only one thing",0.1291666666666667,153,False,True
2025-09-30 13:19:00,5,thank you,0,0.0,thank you,0.0,153,True,False
2025-09-30 12:48:00,5,nice,0,0.6,nice,0.6,153,True,False
2025-09-30 09:06:00,5,Kpay accနဲ့Bankingချိတ်ထားတာခုဝင်လို့မရတော့လို့ပါဘာဖြစ်တာလဲဗျအရင်ကတစ်ခါမှမဖြစ်ဖူးပါဘူး,1,0.0,I have linked Kpay acc to Banking and now I can't log in. What happened? It's never happened before,0.0,153,True,False
2025-09-30 07:11:00,5,Verygood,0,0.0,Verygood,0.0,153,True,False
2025-09-30 05:54:00,4,so good for me,0,0.7,so good for me,0.7,153,True,False
2025-09-30 05:33:00,5,good,0,0.7,good,0.7,152,True,False
2025-09-30 05:27:00,5,good,0,0.7,good,0.7,152,True,False
2025-09-30 03:16:00,5,"fairness, harmony, useful for everyone",0,0.3,"fairness, harmony, useful for everyone",0.3,152,True,False
2025-09-30 01:16:00,5,Better,0,0.5,Better,0.5,152,True,False
2025-09-29 23:30:00,5,what?love,0,0.0,what?love,0.0,152,True,False
2025-09-29 21:56:00,4,ok,0,0.5,ok,0.5,152,True,False
2025-09-29 08:05:00,1,good apk,0,0.7,good apk,0.7,152,True,False
2025-09-29 06:38:00,5,good,0,0.7,good,0.7,152,True,False
2025-09-29 05:16:00,5,good,0,0.7,good,0.7,151,True,False
2025-09-29 04:18:00,4,Good,0,0.7,Good,0.7,151,True,False
2025-09-29 02:48:00,5,Good,0,0.7,Good,0.7,151,True,False
2025-09-28 13:44:00,5,good,0,0.7,good,0.7,151,True,False
2025-09-28 13:26:00,5,good,0,0.7,good,0.7,151,True,False
2025-09-28 07:20:00,5,It's very useful and very beneficial for people. May it improve even more.,0,0.3633333333333333,It's very useful and very beneficial for people. May it improve even more.,0.3633333333333333,151,True,False
2025-09-27 16:02:00,5,give me,0,0.0,give me,0.0,150,True,False
2025-09-27 11:38:00,5,Thanks for Everything,0,0.2,Thanks for Everything,0.2,150,True,False
2025-09-27 10:56:00,1,sms code,0,0.0,sms code,0.0,150,False,True
2025-09-27 10:48:00,5,good,0,0.7,good,0.7,150,True,False
2025-09-27 10:05:00,5,likes,0,0.0,likes,0.0,150,True,False
2025-09-27 08:30:00,5,App good,0,0.7,App good,0.7,150,True,False
2025-09-27 08:22:00,5,rating,0,0.0,rating,0.0,150,True,False
2025-09-27 07:09:00,5,ok,0,0.5,ok,0.5,150,True,False
2025-09-27 05:11:00,3,Very bad banking service...,0,-0.91,Very bad banking service...,-0.91,149,True,False
2025-09-27 01:36:00,1,ကျက်သရေတုံးတယ်။ အရင်ရှိတဲ့အကောက်ကိုပြန်ယူတာ ငါ့မှတ်ပုံတင်နံပါတ်တောင်းတယ် ပေးလိုက်ပြန်တော့လဲ မှတ်ပုံတင် နံပါတ်တစ်ခုခုမှားရွင်းနေပါသည်တဲ့ လီးပေါ့ မှတ်ပုံတင်ကြီးရှေ့ချပြီးနံပါတ်ကြည့်ထည့်နေတာကို မှားတယ်ဆိုတော့ ငါကိုင်ထားတဲ့မှတ်ပုံတင်ကမှားနေတာလား။ ထားလိုက်တော့ဆိုပြီးအကောက်အသစ်ဖွင့်ပြန်တော့လည်း မှတ်ပုံတင်ဓာတ်ပုံထည့်ခိုင်းတဲ့နေရာမှာ ဓာတ်ပုံရိုက်မရဘူး ဘယ်လိုလုပ်လုပ်ကိုမရတာ အဲ့တော့ဘယ်လိုလုပ်ရမလဲ။ နဂိုကတည်းကဒေါသထွက်နေပါတယ်ဆို မဆဲမိအောင်မနဲထိန်းနေရတယ်,1,0.0,"It's a charm. I asked for my registration number when I returned the previous package, and I gave it to you again. There is something wrong with the registration number. Lee, I put it in front of the big register and entered the number. Is the registration I'm holding wrong? When I opened a new account, I couldn't take a photo where I was asked to add an identification photo. How can I do that? If you are angry from the beginning, you have to control yourself",-0.255050505,149,True,False
2025-09-26 21:00:00,5,Thanks you.,0,0.2,Thanks you.,0.2,149,False,True
2025-09-26 16:59:00,5,အဆင်မပြေပါဘူး,1,0.0,It's not good,-0.35,149,True,False
2025-09-26 15:05:00,5,so good,0,0.7,so good,0.7,149,True,False
2025-09-26 12:06:00,5,good,0,0.7,good,0.7,149,True,False
2025-09-26 09:40:00,5,Good,0,0.7,Good,0.7,149,True,False
2025-09-26 09:24:00,5,Good,0,0.7,Good,0.7,149,True,False
2025-09-26 09:10:00,5,Nice app for office staff,0,0.6,Nice app for office staff,0.6,149,True,False
2025-09-26 08:22:00,1,k.pay ayee,0,0.0,k.pay ayee,0.0,149,True,False
2025-09-26 07:03:00,5,Goog,0,0.0,Goog,0.0,149,False,True
2025-09-26 03:10:00,5,fjfi,0,0.0,fjfi,0.0,148,True,False
2025-09-25 17:34:00,5,k pay,0,0.0,k pay,0.0,148,True,False
2025-09-25 16:22:00,5,very night,0,0.2,very night,0.2,148,True,False
2025-09-25 15:02:00,5,good,0,0.7,good,0.7,148,True,False
2025-09-25 13:57:00,5,Good,0,0.7,Good,0.7,148,False,True
2025-09-25 03:36:00,1,I can't scan.,0,0.0,I can't scan.,0.0,147,True,False
2025-09-25 02:37:00,5,good,0,0.7,good,0.7,147,False,True
2025-09-25 00:48:00,5,Very Good,0,0.91,Very Good,0.91,147,True,False
2025-09-24 19:17:00,5,nice KBZPay,0,0.6,nice KBZPay,0.6,147,False,True
2025-09-24 13:54:00,5,cool app,0,0.35,cool app,0.35,147,True,False
2025-09-24 13:02:00,2,ggod,0,0.0,ggod,0.0,147,False,True
2025-09-24 11:53:00,5,the best app,0,1.0,the best app,1.0,147,True,False
2025-09-24 11:43:00,5,"K.B.Z.PAY APPLICATION """"""",0,0.0,"K.B.Z.PAY APPLICATION """"""",0.0,147,True,False
2025-09-24 10:56:00,5,K pay မှာ login တို့ Forget password တို့ပါရင်ကောင်းမယ်,1,0.0,It would be good if K pay has login and forget password,0.7,147,True,False
2025-09-24 07:20:00,5,no good,0,-0.35,no good,-0.35,147,True,False
2025-09-24 02:45:00,4,Easy to use but I felt not hundred percent safe,0,0.4666666666666667,Easy to use but I felt not hundred percent safe,0.4666666666666667,146,True,False
2025-09-24 02:14:00,5,I like this KBZpay,0,0.0,I like this KBZpay,0.0,146,True,False
2025-09-23 23:05:00,5,AungMyatKyaw,0,0.0,AungMyatKyaw,0.0,146,True,False
2025-09-23 17:25:00,3,please,0,0.0,please,0.0,146,True,False
2025-09-23 14:14:00,5,ok,0,0.5,ok,0.5,146,True,False
2025-09-23 08:18:00,5,Good appp,0,0.7,Good appp,0.7,146,True,False
2025-09-23 06:27:00,5,kpay app installer,0,0.0,kpay app installer,0.0,146,False,True
2025-09-23 03:52:00,5,Amazing,0,0.6000000000000001,Amazing,0.6000000000000001,145,True,False
2025-09-23 02:34:00,5,Good,0,0.7,Good,0.7,145,True,False
2025-09-22 16:15:00,5,App better,0,0.5,App better,0.5,145,True,False
2025-09-22 14:37:00,5,ဖုန်းတိုင်းသုံးဘိူ့မရဘူးလား,1,0.0,Can't use every phone?,0.0,145,True,False
2025-09-22 10:03:00,5,very good,0,0.91,very good,0.91,145,True,False
2025-09-22 07:17:00,1,"scam app I brought steam gift card, and they gave me an already used card twice.i tell this to the kpay support and they did nothing just scammed money.Most scam people use this app and kpay did nothing to stop the scarm.please use other app this app is easy to use but it have so many problems.",0,0.2694444444444444,"scam app I brought steam gift card, and they gave me an already used card twice.i tell this to the kpay support and they did nothing just scammed money.Most scam people use this app and kpay did nothing to stop the scarm.please use other app this app is easy to use but it have so many problems.",0.2694444444444444,145,True,False
2025-09-21 20:31:00,4,very good,0,0.91,very good,0.91,144,True,False
2025-09-21 18:56:00,4,Red mi 7A,0,0.0,Red mi 7A,0.0,144,False,True
2025-09-21 12:13:00,5,very good,0,0.91,very good,0.91,144,True,False
2025-09-21 09:10:00,5,very good,0,0.91,very good,0.91,144,True,False
2025-09-21 03:53:00,5,ok,0,0.5,ok,0.5,143,True,False
2025-09-21 03:00:00,5,goooodဂွတ်,1,0.0,gooood good,0.7,143,True,False
2025-09-21 02:28:00,5,good app,0,0.7,good app,0.7,143,True,False
2025-09-20 22:25:00,5,kbzဘဏ်accနေ kpay acc ကုိဘာလုိ့ငွေလဲွမရဖစ်တာလဲ,1,0.0,Why can't I transfer kpay acc from kbz bank acc?,0.0,143,True,False
2025-09-20 16:55:00,1,good,0,0.7,good,0.7,143,True,False
2025-09-20 16:16:00,5,good app,0,0.7,good app,0.7,143,True,False
2025-09-20 14:18:00,5,yuyu,0,0.0,yuyu,0.0,143,True,False
2025-09-20 13:41:00,5,Easy to use and can use anywhere,0,0.4333333333333333,Easy to use and can use anywhere,0.4333333333333333,143,True,False
2025-09-20 09:41:00,5,Very safe and easy to use,0,0.5416666666666667,Very safe and easy to use,0.5416666666666667,143,False,True
2025-09-20 02:41:00,5,good,0,0.7,good,0.7,142,True,False
2025-09-19 17:57:00,1,Ok,0,0.5,Ok,0.5,142,True,False
2025-09-19 15:19:00,5,Good,0,0.7,Good,0.7,142,True,False
2025-09-19 15:00:00,5,Thinkyou,0,0.0,Thinkyou,0.0,142,True,False
2025-09-19 14:53:00,5,good,0,0.7,good,0.7,142,True,False
2025-09-19 09:42:00,5,ok,0,0.5,ok,0.5,142,True,False
2025-09-19 06:26:00,4,i like it,0,0.0,i like it,0.0,142,True,False
2025-09-19 06:24:00,4,Great,0,0.8,Great,0.8,142,True,False
2025-09-19 03:05:00,5,good,0,0.7,good,0.7,141,True,False
2025-09-19 02:17:00,5,Unreliable,0,0.0,Unreliable,0.0,141,True,False
2025-09-18 23:56:00,5,good,0,0.7,good,0.7,141,True,False
2025-09-18 23:52:00,5,Chitchit,0,0.0,Chitchit,0.0,141,False,True
2025-09-18 14:08:00,5,good,0,0.7,good,0.7,141,False,True
2025-09-18 14:03:00,5,very nice,0,0.78,very nice,0.78,141,False,True
2025-09-18 12:42:00,5,Sai Kham Pan,0,0.0,Sai Kham Pan,0.0,141,True,False
2025-09-18 12:39:00,5,ok,0,0.5,ok,0.5,141,True,False
2025-09-18 10:46:00,5,ok,0,0.5,ok,0.5,141,True,False
2025-09-17 16:28:00,5,ေငြလႊဲ,1,0.0,Transfer money,0.0,140,True,False
2025-09-17 14:40:00,5,good job,0,0.7,good job,0.7,140,True,False
2025-09-17 14:22:00,5,ကောင်းမွန်ပါသည်,1,0.0,good,0.7,140,True,False
2025-09-17 12:51:00,4,OK,0,0.5,OK,0.5,140,True,False
2025-09-17 09:13:00,5,app download,0,0.0,app download,0.0,140,True,False
2025-09-17 07:24:00,5,good,0,0.7,good,0.7,140,True,False
2025-09-17 00:46:00,5,Ok good,0,0.6,Ok good,0.6,139,True,False
2025-09-17 00:39:00,5,I can't download,0,0.0,I can't download,0.0,139,False,True
2025-09-17 00:13:00,5,good,0,0.7,good,0.7,139,True,False
2025-09-16 19:38:00,5,Daw Lay Lay Myint,0,0.0,Daw Lay Lay Myint,0.0,139,True,False
2025-09-16 19:30:00,5,I can't google play store update.,0,0.0,I can't google play store update.,0.0,139,False,True
2025-09-16 13:56:00,5,good,0,0.7,good,0.7,139,False,True
2025-09-16 10:23:00,5,Slots oF Vegas.but,0,0.0,Slots oF Vegas.but,0.0,139,True,False
2025-09-16 02:20:00,1,unnecessary security update,0,-0.4,unnecessary security update,-0.4,138,True,False
2025-09-16 00:50:00,5,ကလေး,1,0.0,Child,0.0,138,True,False
2025-09-16 00:36:00,5,very good,0,0.91,very good,0.91,138,True,False
2025-09-15 19:49:00,5,better,0,0.5,better,0.5,138,True,False
2025-09-15 19:02:00,5,ok,0,0.5,ok,0.5,138,True,False
2025-09-15 16:08:00,5,shwezinkhaing,0,0.0,shwezinkhaing,0.0,138,True,False
2025-09-15 15:40:00,5,Good,0,0.7,Good,0.7,138,True,False
2025-09-15 13:16:00,4,good,0,0.7,good,0.7,138,True,False
2025-09-15 10:36:00,5,good,0,0.7,good,0.7,138,True,False
2025-09-15 08:01:00,5,ပိုမိုစိတ်ချယုံကြည်ရလို့ k pay ကို အမြဲလက်တွဲသွားမယ်,1,0.0,I will always work with k pay because it is more reliable,0.5,138,True,False
2025-09-15 04:08:00,5,good,0,0.7,good,0.7,137,True,False
2025-09-14 22:21:00,5,stu,0,0.0,stu,0.0,137,False,True
2025-09-14 14:30:00,5,my heart,0,0.0,my heart,0.0,137,True,False
2025-09-14 13:29:00,5,❤️❤️,0,0.0,❤️❤️,0.0,137,True,False
2025-09-14 12:22:00,5,useful,0,0.3,useful,0.3,137,True,False
2025-09-14 08:54:00,5,Hi good app,0,0.7,Hi good app,0.7,137,True,False
2025-09-14 06:43:00,5,good apk,0,0.7,good apk,0.7,137,True,False
2025-09-14 05:25:00,3,kpayထုတ်ပေးလား,1,0.0,Do you issue kpay?,0.0,136,True,False
2025-09-14 04:51:00,5,like,0,0.0,like,0.0,136,True,False
2025-09-14 04:49:00,5,ငွေလွဲ ငွေထုပ် ဖို့ KBZ ကိုတာ သုံးကြစို,1,0.0,Let's use the KBZ account to cover the money lost,0.0,136,True,False
2025-09-14 04:38:00,1,Good,0,0.7,Good,0.7,136,True,False
2025-09-14 04:38:00,5,Yar Mu,0,0.0,Yar Mu,0.0,136,True,False
2025-09-14 03:49:00,1,"No secure data,a lot o people lost their money from app, and no responsibility.",0,-0.2,"No secure data,a lot o people lost their money from app, and no responsibility.",-0.2,136,False,True
2025-09-14 02:57:00,5,verygoood,0,0.0,verygoood,0.0,136,False,True
2025-09-14 02:41:00,5,okokgood,0,0.0,okokgood,0.0,136,True,False
2025-09-14 02:35:00,5,My went level 2,0,0.0,My went level 2,0.0,136,True,False
2025-09-13 16:56:00,5,open KBZ,0,0.0,open KBZ,0.0,136,True,False
2025-09-13 14:54:00,5,ok,0,0.5,ok,0.5,136,True,False
2025-09-13 14:40:00,5,pkku,0,0.0,pkku,0.0,136,True,False
2025-09-13 10:20:00,5,Happy,0,0.8,Happy,0.8,136,True,False
2025-09-13 02:06:00,5,like this app,0,0.0,like this app,0.0,135,True,False
2025-09-13 01:58:00,5,good,0,0.7,good,0.7,135,True,False
2025-09-13 00:48:00,5,goog,0,0.0,goog,0.0,135,True,False
2025-09-12 14:46:00,5,အရမ်းမိုက်တယ်,1,0.0,It's so cool,0.35,135,True,False
2025-09-12 13:52:00,5,good,0,0.7,good,0.7,135,True,False
2025-09-12 06:25:00,5,ကုန္မွာစိုးလို႔,1,0.0,Because it will run out,0.0,135,True,False
2025-09-12 02:00:00,5,"Easy to use and useful for purchasing. Thanks Kpay. edited: in this moment, when it was using, it appeared with next web browser in. it means, has two boxes in one app. please, check your software double for customers.",0,0.1866666666666666,"Easy to use and useful for purchasing. Thanks Kpay. edited: in this moment, when it was using, it appeared with next web browser in. it means, has two boxes in one app. please, check your software double for customers.",0.1866666666666666,134,True,False
2025-09-11 15:22:00,5,very nice,0,0.78,very nice,0.78,134,False,True
2025-09-11 12:12:00,3,Thank you.,0,0.0,Thank you.,0.0,134,True,False
2025-09-11 08:20:00,5,good,0,0.7,good,0.7,134,True,False
2025-09-11 07:44:00,4,ees,0,0.0,ees,0.0,134,True,False
2025-09-11 06:45:00,5,good,0,0.7,good,0.7,134,True,False
2025-09-11 06:36:00,4,bissnauss,0,0.0,bissnauss,0.0,134,True,False
2025-09-11 03:17:00,3,Suck,0,0.0,Suck,0.0,133,True,False
2025-09-11 00:00:00,5,Good,0,0.7,Good,0.7,133,True,False
2025-09-10 15:50:00,5,Learn more,0,0.5,Learn more,0.5,133,True,False
2025-09-10 12:45:00,5,ok good.,0,0.6,ok good.,0.6,133,True,False
2025-09-10 11:43:00,5,l like this,0,0.0,l like this,0.0,133,False,True
2025-09-10 10:46:00,5,Ok,0,0.5,Ok,0.5,133,True,False
2025-09-10 09:13:00,5,good,0,0.7,good,0.7,133,True,False
2025-09-10 09:07:00,5,good,0,0.7,good,0.7,133,True,False
2025-09-10 07:17:00,5,i went to use tis app,0,0.0,i went to use tis app,0.0,133,True,False
2025-09-10 07:01:00,5,very good,0,0.91,very good,0.91,133,True,False
2025-09-10 01:20:00,5,Very good kpz pay,0,0.91,Very good kpz pay,0.91,132,True,False
2025-09-09 19:01:00,5,Pay,0,0.0,Pay,0.0,132,True,False
2025-09-09 15:39:00,5,good,0,0.7,good,0.7,132,True,False
2025-09-09 14:53:00,5,SoeLinAung,0,0.0,SoeLinAung,0.0,132,True,False
2025-09-09 13:39:00,5,Good app,0,0.7,Good app,0.7,132,True,False
2025-09-09 10:27:00,3,"Safe ,easy and many type of payment method.",0,0.4777777777777778,"Safe ,easy and many type of payment method.",0.4777777777777778,132,False,True
2025-09-09 07:33:00,5,Yeah baby,0,0.0,Yeah baby,0.0,132,False,True
2025-09-09 06:03:00,5,mg mg lwin,0,0.0,mg mg lwin,0.0,132,False,True
2025-09-09 05:19:00,5,I like it,0,0.0,I like it,0.0,131,False,True
2025-09-09 01:55:00,5,ok,0,0.5,ok,0.5,131,False,True
2025-09-08 18:35:00,5,give me,0,0.0,give me,0.0,131,True,False
2025-09-08 17:59:00,5,good,0,0.7,good,0.7,131,True,False
2025-09-08 14:36:00,5,good,0,0.7,good,0.7,131,True,False
2025-09-08 12:21:00,5,saiwanathu,0,0.0,saiwanathu,0.0,131,True,False
2025-09-08 10:58:00,5,good,0,0.7,good,0.7,131,True,False
2025-09-08 06:43:00,5,good,0,0.7,good,0.7,131,True,False
2025-09-08 06:26:00,1,KBZ pay is safe for transferring. And it is useful App.,0,0.4,KBZ pay is safe for transferring. And it is useful App.,0.4,131,True,False
2025-09-08 03:36:00,5,good,0,0.7,good,0.7,130,True,False
2025-09-07 16:51:00,5,So good,0,0.7,So good,0.7,130,True,False
2025-09-07 14:27:00,5,Verry Verry Good,0,0.7,Verry Verry Good,0.7,130,True,False
2025-09-07 09:30:00,3,It totally good for users to use.,0,0.7,It totally good for users to use.,0.7,130,True,False
2025-09-07 04:26:00,5,good luck,0,0.7,good luck,0.7,129,False,True
2025-09-07 02:06:00,5,ok,0,0.5,ok,0.5,129,False,True
2025-09-07 01:45:00,5,Goog,0,0.0,Goog,0.0,129,True,False
2025-09-06 17:49:00,5,ok,0,0.5,ok,0.5,129,True,False
2025-09-06 15:51:00,1,Good,0,0.7,Good,0.7,129,True,False
2025-09-06 15:51:00,5,nice Myanmar,0,0.6,nice Myanmar,0.6,129,True,False
2025-09-06 15:28:00,5,aung khant,0,0.0,aung khant,0.0,129,True,False
2025-09-06 14:33:00,5,good,0,0.7,good,0.7,129,False,True
2025-09-06 11:12:00,4,အရမ်းသုံးလို့ကောင်းပါတယ်ဗျာ,1,0.0,Very good to use,0.91,129,True,False
2025-09-06 10:39:00,4,not bad,0,0.3499999999999999,not bad,0.3499999999999999,129,False,True
2025-09-06 04:29:00,4,good,0,0.7,good,0.7,128,False,True
2025-09-06 02:20:00,5,Thanks you,0,0.2,Thanks you,0.2,128,True,False
2025-09-06 01:32:00,5,GOOD,0,0.7,GOOD,0.7,128,False,True
2025-09-06 01:26:00,5,kop,0,0.0,kop,0.0,128,True,False
2025-09-06 00:25:00,5,accဖွင့်မရဘူး,1,0.0,Can't open acc,0.0,128,True,False
2025-09-05 21:32:00,5,ok,0,0.5,ok,0.5,128,True,False
2025-09-05 15:25:00,5,good,0,0.7,good,0.7,128,True,False
2025-09-05 14:26:00,2,အကောင့်ဖွင့်ပေးဘာနော်,1,0.0,Open an account,0.0,128,False,True
2025-09-05 04:37:00,5,Min khant koko,0,0.0,Min khant koko,0.0,127,True,False
2025-09-04 14:12:00,1,ခွေးမသားတွေ,1,0.0,Female dogs,0.0,127,False,True
2025-09-04 13:21:00,5,good,0,0.7,good,0.7,127,True,False
2025-09-04 12:45:00,5,Talking,0,0.0,Talking,0.0,127,True,False
2025-09-04 12:39:00,5,usefull app for me.,0,0.0,usefull app for me.,0.0,127,True,False
