Date,Rating,Review,Is_Burmese,Sentiment_Score,Translated_Review,Sentiment_Score_Translated,Lang_Burmese,Lang_English,Lang_Mixed,Month_Difference,Date_Interval,Emoji_Count,Device_Phone,Device_Tablet,Sentiment_Category
10/8/2025 16:38,5,good,0,0.7,good,0.7,False,True,False,6,3,0,False,True,Positive
10/8/2025 15:08,5,ok very good,0,0.705,ok very good,0.705,False,True,False,6,3,0,True,False,Positive
10/8/2025 11:49,5,⭐⭐⭐⭐⭐,0,0.0,⭐⭐⭐⭐⭐,0.0,False,True,False,6,3,0,True,False,Neutral
10/8/2025 10:27,5,myo,0,0.0,myo,0.0,False,True,False,6,3,0,True,False,Neutral
10/8/2025 9:13,5,တန်းမရပူးကွာ,1,0.0,Not getting a grade,0.0,True,False,False,6,3,0,True,False,Neutral
10/8/2025 5:35,5,ဝင်မရဘူး,1,0.0,Can't enter,0.0,True,False,False,6,3,0,True,False,Neutral
10/8/2025 5:03,5,Ok,0,0.5,Ok,0.5,False,True,False,6,3,0,True,False,Positive
10/8/2025 3:45,5,good,0,0.7,good,0.7,False,True,False,6,3,0,True,False,Positive
10/8/2025 3:28,5,good application,0,0.7,good application,0.7,False,True,False,6,3,0,True,False,Positive
10/8/2025 0:58,1,တနေ့ကိုအကန့်သတ်မရှိငွေသွင်းငွေထုတ်နိုင်မှကြယ်ငါးလုံးပေးမယ်,1,0.0,I will give you five stars if you can make unlimited deposits and withdrawals per day,0.0,True,False,False,6,3,0,True,False,Neutral
10/7/2025 23:09,5,Good,0,0.7,Good,0.7,False,True,False,6,3,0,True,False,Positive
10/7/2025 22:08,5,Good,0,0.7,Good,0.7,False,True,False,6,3,0,True,False,Positive
10/7/2025 21:57,5,ok,0,0.5,ok,0.5,False,True,False,6,3,0,False,True,Positive
10/7/2025 16:11,5,it is so useful,0,0.3,it is so useful,0.3,False,True,False,6,3,0,True,False,Positive
10/7/2025 14:43,5,so smart style of mobile and check out,0,0.2142857142857142,so smart style of mobile and check out,0.2142857142857142,False,True,False,6,3,0,True,False,Positive
10/7/2025 14:32,5,ThantZin Htwe,0,0.0,ThantZin Htwe,0.0,False,True,False,6,3,0,True,False,Neutral
10/7/2025 13:50,1,"Bad QoS service, even cannot participate in Thadingyut event. The events are like seductive events. I get only 1200 MMK in this event.",0,-0.35,"Bad QoS service, even cannot participate in Thadingyut event. The events are like seductive events. I get only 1200 MMK in this event.",-0.35,False,True,False,6,3,0,True,False,Negative
10/7/2025 13:45,1,poor connection..,0,-0.4,poor connection..,-0.4,False,True,False,6,3,0,True,False,Negative
10/7/2025 13:36,1,သီတင်းကျွတ် မုန့်ဖိုးစီစဥ်က လိ့မို့ယူမရတာလား,1,0.0,Can't take it because the weekend bread plan is a scam?,0.0,True,False,False,6,3,0,True,False,Neutral
10/7/2025 13:35,1,"so many bugs,lags and traffic errors",0,0.5,"so many bugs,lags and traffic errors",0.5,False,True,False,6,3,0,True,False,Positive
10/7/2025 13:30,5,good,0,0.7,good,0.7,False,True,False,6,3,0,True,False,Positive
10/7/2025 13:25,5,verry good.,0,0.7,verry good.,0.7,False,True,False,6,3,0,True,False,Positive
10/7/2025 8:10,5,Goog,0,0.0,Goog,0.0,False,True,False,6,3,0,True,False,Neutral
10/7/2025 6:09,5,nice,0,0.6,nice,0.6,False,True,False,6,3,0,True,False,Positive
10/7/2025 5:29,5,good,0,0.7,good,0.7,False,True,False,6,3,0,True,False,Positive
10/7/2025 3:42,3,easy,0,0.4333333333333333,easy,0.4333333333333333,False,True,False,6,3,0,True,False,Positive
10/7/2025 3:17,5,good pay,0,0.7,good pay,0.7,False,True,False,6,3,0,False,True,Positive
10/7/2025 3:11,1,l cant even open the account,0,0.0,l cant even open the account,0.0,False,True,False,6,3,0,True,False,Neutral
10/7/2025 2:51,5,good good,0,0.7,good good,0.7,False,True,False,6,3,0,True,False,Positive
10/6/2025 16:44,5,ok,0,0.5,ok,0.5,False,True,False,6,3,0,True,False,Positive
10/6/2025 16:24,5,good,0,0.7,good,0.7,False,True,False,6,3,0,True,False,Positive
10/6/2025 14:25,1,bad,0,-0.7,bad,-0.7,False,True,False,6,3,0,True,False,Negative
10/6/2025 13:45,1,it so many error and so bad connection. it cannot solve our problem of their app error.,0,-0.1,it so many error and so bad connection. it cannot solve our problem of their app error.,-0.1,False,True,False,6,3,0,True,False,Neutral
10/6/2025 13:37,5,good,0,0.7,good,0.7,False,True,False,6,3,0,False,True,Positive
10/6/2025 13:23,4,Useful to get app,0,0.3,Useful to get app,0.3,False,True,False,6,3,0,True,False,Positive
10/6/2025 12:43,5,Myanmar on the world,0,0.0,Myanmar on the world,0.0,False,True,False,6,3,0,True,False,Neutral
10/6/2025 11:54,5,ဂွတ်,1,0.0,Good,0.7,True,False,False,6,3,0,False,True,Positive
10/6/2025 11:46,5,draws,0,0.0,draws,0.0,False,True,False,6,3,0,True,False,Neutral
10/6/2025 11:13,5,Good,0,0.7,Good,0.7,False,True,False,6,3,0,False,True,Positive
10/6/2025 9:55,5,I like is it,0,0.0,I like is it,0.0,False,True,False,6,3,0,False,True,Neutral
10/6/2025 9:09,5,currently so smooth,0,0.4,currently so smooth,0.4,False,True,False,6,3,0,True,False,Positive
10/6/2025 8:50,5,I like this app,0,0.0,I like this app,0.0,False,True,False,6,3,0,True,False,Neutral
10/6/2025 7:29,2,good KBZ pay,0,0.7,good KBZ pay,0.7,False,True,False,6,3,0,False,True,Positive
10/6/2025 6:58,5,Ok,0,0.5,Ok,0.5,False,True,False,6,3,0,True,False,Positive
10/6/2025 6:40,5,like,0,0.0,like,0.0,False,True,False,6,3,0,False,True,Neutral
10/6/2025 6:25,4,သုံးရတာအဆင်ပြေတယ် အာမခံချက်အပြည့်ဝရှိတယ်,1,0.0,"Easy to use, fully guaranteed",0.4333333333333333,True,False,False,6,3,0,True,False,Positive
10/6/2025 6:14,5,ok,0,0.5,ok,0.5,False,True,False,6,3,0,False,True,Positive
10/6/2025 3:54,5,good,0,0.7,good,0.7,False,True,False,6,3,0,True,False,Positive
10/6/2025 3:43,5,Good,0,0.7,Good,0.7,False,True,False,6,3,0,True,False,Positive
10/6/2025 3:21,5,Easy to transfer the cash each and every account.,0,0.4333333333333333,Easy to transfer the cash each and every account.,0.4333333333333333,False,True,False,6,3,0,True,False,Positive
10/6/2025 3:08,5,Good,0,0.7,Good,0.7,False,True,False,6,3,0,True,False,Positive
10/6/2025 2:16,5,good,0,0.7,good,0.7,False,True,False,6,3,0,True,False,Positive
10/5/2025 21:35,5,⭐⭐⭐⭐⭐,0,0.0,⭐⭐⭐⭐⭐,0.0,False,True,False,6,3,0,True,False,Neutral
10/5/2025 17:26,5,ok,0,0.5,ok,0.5,False,True,False,6,3,0,True,False,Positive
10/5/2025 16:30,5,Good,0,0.7,Good,0.7,False,True,False,6,3,0,True,False,Positive
10/5/2025 14:43,5,It is convenient to use.,0,0.0,It is convenient to use.,0.0,False,True,False,6,3,0,False,True,Neutral
10/5/2025 14:03,5,Good,0,0.7,Good,0.7,False,True,False,6,3,0,True,False,Positive
10/5/2025 13:43,5,Good,0,0.7,Good,0.7,False,True,False,6,3,0,True,False,Positive
10/5/2025 12:08,5,Good,0,0.7,Good,0.7,False,True,False,6,3,0,True,False,Positive
10/5/2025 11:43,5,ကံထူးသူဖြစ်ချင်တယ်,1,0.0,I want to be lucky,0.3333333333333333,True,False,False,6,3,0,True,False,Positive
10/5/2025 11:31,5,Like,0,0.0,Like,0.0,False,True,False,6,3,0,True,False,Neutral
10/5/2025 10:45,5,Kpz pin,0,0.0,Kpz pin,0.0,False,True,False,6,3,0,True,False,Neutral
10/5/2025 10:43,5,good,0,0.7,good,0.7,False,True,False,6,3,0,True,False,Positive
10/5/2025 6:26,5,good,0,0.7,good,0.7,False,True,False,6,3,0,True,False,Positive
10/5/2025 5:22,5,very good,0,0.91,very good,0.91,False,True,False,6,3,0,True,False,Positive
10/5/2025 4:22,5,good,0,0.7,good,0.7,False,True,False,6,3,0,True,False,Positive
10/5/2025 4:16,3,Hhoo rymcnm,0,0.0,Hhoo rymcnm,0.0,False,True,False,6,3,0,True,False,Neutral
10/5/2025 4:05,5,good,0,0.7,good,0.7,False,True,False,6,3,0,True,False,Positive
10/5/2025 3:28,5,"It would be frustrating to have to go to the bank to log in with a new phone because our phone is broken. Instead, it would be better to have our account scanned using a facial recognition method.",0,-0.032727273,"It would be frustrating to have to go to the bank to log in with a new phone because our phone is broken. Instead, it would be better to have our account scanned using a facial recognition method.",-0.032727273,False,True,False,6,3,0,True,False,Neutral
10/5/2025 0:25,5,Good,0,0.7,Good,0.7,False,True,False,6,3,0,True,False,Positive
10/4/2025 16:54,5,Good ..,0,0.7,Good ..,0.7,False,True,False,6,3,0,False,True,Positive
10/4/2025 15:00,5,good,0,0.7,good,0.7,False,True,False,6,3,0,False,True,Positive
10/4/2025 14:14,5,nice app,0,0.6,nice app,0.6,False,True,False,6,3,0,True,False,Positive
10/4/2025 14:06,1,kmkl kpay,0,0.0,kmkl kpay,0.0,False,True,False,6,3,0,True,False,Neutral
10/4/2025 13:40,2,No update .No service. No top up.I have money in my account but I do no get top up .,0,0.125,No update .No service. No top up.I have money in my account but I do no get top up .,0.125,False,True,False,6,3,0,True,False,Positive
10/4/2025 13:37,5,This App So Good For Use.,0,0.7,This App So Good For Use.,0.7,False,True,False,6,3,0,True,False,Positive
10/4/2025 13:23,5,goort mane,0,0.0,goort mane,0.0,False,True,False,6,3,0,True,False,Neutral
10/4/2025 13:19,5,"For me , everything is Ok whem I'm with KBZPay.",0,0.5,"For me , everything is Ok whem I'm with KBZPay.",0.5,False,True,False,6,3,0,True,False,Positive
10/4/2025 12:51,5,Redmi A5,0,0.0,Redmi A5,0.0,False,True,False,6,3,0,True,False,Neutral
10/4/2025 5:39,5,goodLuck Me,0,0.0,goodLuck Me,0.0,False,True,False,6,3,0,True,False,Neutral
10/4/2025 3:18,1,Bad connection,0,-0.7,Bad connection,-0.7,False,True,False,6,3,0,True,False,Negative
10/4/2025 2:53,5,လိုအပ်လို့ပါဗျားးး,1,0.0,You need it,0.0,True,False,False,6,3,0,True,False,Neutral
10/3/2025 18:07,5,good,0,0.7,good,0.7,False,True,False,6,3,0,False,True,Positive
10/3/2025 13:42,5,4years,0,0.0,4years,0.0,False,True,False,6,3,0,True,False,Neutral
10/3/2025 10:21,5,good,0,0.7,good,0.7,False,True,False,6,3,0,True,False,Positive
10/3/2025 7:37,5,nice,0,0.6,nice,0.6,False,True,False,6,3,0,True,False,Positive
10/3/2025 6:18,5,Good,0,0.7,Good,0.7,False,True,False,6,3,0,True,False,Positive
10/3/2025 1:02,5,good software,0,0.7,good software,0.7,False,True,False,6,3,0,True,False,Positive
10/3/2025 0:18,5,good,0,0.7,good,0.7,False,True,False,6,3,0,True,False,Positive
10/3/2025 0:06,5,very good kaypay,0,0.91,very good kaypay,0.91,False,True,False,6,3,0,False,True,Positive
10/2/2025 17:47,4,good,0,0.7,good,0.7,False,True,False,6,3,0,True,False,Positive
10/2/2025 17:04,5,ok,0,0.5,ok,0.5,False,True,False,6,3,0,True,False,Positive
10/2/2025 15:38,5,good,0,0.7,good,0.7,False,True,False,6,3,0,True,False,Positive
10/2/2025 15:09,5,good,0,0.7,good,0.7,False,True,False,6,3,0,True,False,Positive
10/2/2025 15:06,5,Thinkyou KBZ PAY,0,0.0,Thinkyou KBZ PAY,0.0,False,True,False,6,3,0,True,False,Neutral
10/2/2025 10:02,5,good,0,0.7,good,0.7,False,True,False,6,3,0,True,False,Positive
10/2/2025 10:00,3,Mytel Fiber Internet ဖိုး ဘေဆောင်လို့ရအောင် လုပ်ပေးပါဦး။,1,0.0,Please help me pay for Mytel Fiber Internet.,0.0,False,False,True,6,3,0,True,False,Neutral
10/2/2025 9:34,5,like,0,0.0,like,0.0,False,True,False,6,3,0,True,False,Neutral
10/2/2025 9:26,4,nice,0,0.6,nice,0.6,False,True,False,6,3,0,True,False,Positive
10/2/2025 9:08,5,very good and safe.,0,0.705,very good and safe.,0.705,False,True,False,6,3,0,True,False,Positive
10/2/2025 7:42,5,good,0,0.7,good,0.7,False,True,False,6,3,0,True,False,Positive
10/2/2025 7:22,5,Good,0,0.7,Good,0.7,False,True,False,6,3,0,True,False,Positive
10/2/2025 4:57,5,Good,0,0.7,Good,0.7,False,True,False,6,3,0,True,False,Positive
10/2/2025 4:48,4,ok,0,0.5,ok,0.5,False,True,False,6,3,0,True,False,Positive
10/2/2025 4:44,5,good,0,0.7,good,0.7,False,True,False,6,3,0,True,False,Positive
10/2/2025 4:22,5,good,0,0.7,good,0.7,False,True,False,6,3,0,False,True,Positive
10/1/2025 16:38,1,Bad customer service !!! Worst application !!!,0,-1.0,Bad customer service !!! Worst application !!!,-1.0,False,True,False,6,3,0,False,True,Negative
10/1/2025 16:25,5,ok,0,0.5,ok,0.5,False,True,False,6,3,0,True,False,Positive
10/1/2025 15:56,5,everything ok! I like this app,0,0.625,everything ok! I like this app,0.625,False,True,False,6,3,0,True,False,Positive
10/1/2025 15:27,5,Good,0,0.7,Good,0.7,False,True,False,6,3,0,True,False,Positive
10/1/2025 15:19,2,သုံးလို့ အဆင်ပြေပါသည် ခုချိန်ထိ k pay ပြသနာမတက်ဖူးပါရှင့် ။,1,0.0,"It's convenient to use, so far I've never had a problem with k pay.",0.1,False,False,True,6,3,0,True,False,Neutral
10/1/2025 14:48,1,နောက်ဆုံး version က error တက်နေတယ်။ဖုန်းဘေဖြည့်ဖို့ ငွေလွဲဖို့လုပ်ရင်ထွက်ထွက်သွားတယ်။ ကျွန်မဖုန်းကOppo A18 android version 15။ customer service ကလဲ တခြားဖုန်းတစ်လုံးနဲ့၀င်ဖို့ပဲပြောနေတယ်။ အဆင်ပြေမယ့် version ကိုမပေးပဲ။ အဲ့တော့ငါကဖုန်းအသစ်တစ်လုံး၀ယ်ရမှာလား။ ဘယ်လိုလုပ်ပေးမလဲ။,1,0.0,The latest version has an error. My phone is Oppo A18 android version 15. Customer service is telling me to log in with another phone. I don't give a convenient version. So I have to buy a new phone? How to pay?,0.3181818181818182,False,False,True,6,3,0,True,False,Positive
10/1/2025 9:32,5,good,0,0.7,good,0.7,False,True,False,6,3,0,True,False,Positive
10/1/2025 7:36,5,Sai Nyan Lin Hter,0,0.0,Sai Nyan Lin Hter,0.0,False,True,False,6,3,0,True,False,Neutral
10/1/2025 7:19,5,Very good,0,0.91,Very good,0.91,False,True,False,6,3,0,True,False,Positive
10/1/2025 6:47,5,good,0,0.7,good,0.7,False,True,False,6,3,0,True,False,Positive
10/1/2025 5:01,1,တော်တော်ဆိုးတယ် အလယ်ပယ်မမြင့်လို့ ငွေ လွဲမရတာအတော်စိတ်ပျက်တယ်,1,0.0,It's pretty bad. I'm disappointed that I can't lose money because it's not high,-0.32,True,False,False,6,3,0,True,False,Negative
10/1/2025 3:01,5,useful,0,0.3,useful,0.3,False,True,False,6,3,0,False,True,Positive
10/1/2025 2:47,4,wer,0,0.0,wer,0.0,False,True,False,6,3,0,False,True,Neutral
10/1/2025 0:45,5,good app,0,0.7,good app,0.7,False,True,False,6,3,0,False,True,Positive
9/30/2025 23:12,5,very good,0,0.91,very good,0.91,False,True,False,5,3,0,True,False,Positive
9/30/2025 22:02,5,ok,0,0.5,ok,0.5,False,True,False,5,3,0,True,False,Positive
9/30/2025 17:58,5,good thank,0,0.7,good thank,0.7,False,True,False,5,3,0,True,False,Positive
9/30/2025 16:38,5,Very good,0,0.91,Very good,0.91,False,True,False,5,3,0,True,False,Positive
9/30/2025 16:38,5,kpay is convenient to use it is safe and secure.I like it very much,0,0.38,kpay is convenient to use it is safe and secure.I like it very much,0.38,False,True,False,5,3,0,True,False,Positive
9/30/2025 16:23,5,good,0,0.7,good,0.7,False,True,False,5,3,0,True,False,Positive
9/30/2025 15:54,5,Very good app for my business.,0,0.91,Very good app for my business.,0.91,False,True,False,5,3,0,True,False,Positive
9/30/2025 15:42,1,Pin မေ့သွားလို့ accထဲဝင်လို့မရဘူးဖြစ်နေတယ်။ဘယ်လိုလုပ်ရမလဲဆိုတာပြောပြကြပါဦး။,1,0.0,"I forgot my pin, so I can't login to acc. Please tell me how to do it.",0.0,False,False,True,5,3,0,True,False,Neutral
9/30/2025 14:36,5,နေရာတိုင်းနီးပါးမှာ ငွေသွင်း ငွေထုတ် ရပီး လွယ်ကူမြန်ဆန်၊,1,0.0,Depositing and withdrawing money almost everywhere is easy and fast.,0.3166666666666666,True,False,False,5,3,0,False,True,Positive
9/30/2025 14:06,5,good,0,0.7,good,0.7,False,True,False,5,3,0,True,False,Positive
9/30/2025 13:55,4,"Why can't I change my phone number in the kbz pay account it's difficult but it's an amazing app, everything is fine but only one thing",0,0.1291666666666667,"Why can't I change my phone number in the kbz pay account it's difficult but it's an amazing app, everything is fine but only one thing",0.1291666666666667,False,True,False,5,3,0,False,True,Positive
9/30/2025 13:19,5,thank you,0,0.0,thank you,0.0,False,True,False,5,3,0,True,False,Neutral
9/30/2025 12:48,5,nice,0,0.6,nice,0.6,False,True,False,5,3,0,True,False,Positive
9/30/2025 9:06,5,Kpay accနဲ့Bankingချိတ်ထားတာခုဝင်လို့မရတော့လို့ပါဘာဖြစ်တာလဲဗျအရင်ကတစ်ခါမှမဖြစ်ဖူးပါဘူး,1,0.0,I have linked Kpay acc to Banking and now I can't log in. What happened? It's never happened before,0.0,False,False,True,5,3,0,True,False,Neutral
9/30/2025 7:11,5,Verygood,0,0.0,Verygood,0.0,False,True,False,5,3,0,True,False,Neutral
9/30/2025 5:54,4,so good for me,0,0.7,so good for me,0.7,False,True,False,5,3,0,True,False,Positive
9/30/2025 5:33,5,good,0,0.7,good,0.7,False,True,False,5,3,0,True,False,Positive
9/30/2025 5:27,5,good,0,0.7,good,0.7,False,True,False,5,3,0,True,False,Positive
9/30/2025 3:16,5,"fairness, harmony, useful for everyone",0,0.3,"fairness, harmony, useful for everyone",0.3,False,True,False,5,3,0,True,False,Positive
9/30/2025 1:16,5,Better,0,0.5,Better,0.5,False,True,False,5,3,0,True,False,Positive
9/29/2025 23:30,5,what?love,0,0.0,what?love,0.0,False,True,False,5,3,0,True,False,Neutral
9/29/2025 21:56,4,ok,0,0.5,ok,0.5,False,True,False,5,3,0,True,False,Positive
9/29/2025 8:05,1,good apk,0,0.7,good apk,0.7,False,True,False,5,3,0,True,False,Positive
9/29/2025 6:38,5,good,0,0.7,good,0.7,False,True,False,5,3,0,True,False,Positive
9/29/2025 5:16,5,good,0,0.7,good,0.7,False,True,False,5,3,0,True,False,Positive
9/29/2025 4:18,4,Good,0,0.7,Good,0.7,False,True,False,5,3,0,True,False,Positive
9/29/2025 2:48,5,Good,0,0.7,Good,0.7,False,True,False,5,3,0,True,False,Positive
9/28/2025 13:44,5,good,0,0.7,good,0.7,False,True,False,5,3,0,True,False,Positive
9/28/2025 13:26,5,good,0,0.7,good,0.7,False,True,False,5,3,0,True,False,Positive
9/28/2025 7:20,5,It's very useful and very beneficial for people. May it improve even more.,0,0.3633333333333333,It's very useful and very beneficial for people. May it improve even more.,0.3633333333333333,False,True,False,5,3,0,True,False,Positive
9/27/2025 16:02,5,give me,0,0.0,give me,0.0,False,True,False,5,3,0,True,False,Neutral
9/27/2025 11:38,5,Thanks for Everything,0,0.2,Thanks for Everything,0.2,False,True,False,5,3,0,True,False,Positive
9/27/2025 10:56,1,sms code,0,0.0,sms code,0.0,False,True,False,5,3,0,False,True,Neutral
9/27/2025 10:48,5,good,0,0.7,good,0.7,False,True,False,5,3,0,True,False,Positive
9/27/2025 10:05,5,likes,0,0.0,likes,0.0,False,True,False,5,3,0,True,False,Neutral
9/27/2025 8:30,5,App good,0,0.7,App good,0.7,False,True,False,5,3,0,True,False,Positive
9/27/2025 8:22,5,rating,0,0.0,rating,0.0,False,True,False,5,3,0,True,False,Neutral
9/27/2025 7:09,5,ok,0,0.5,ok,0.5,False,True,False,5,3,0,True,False,Positive
9/27/2025 5:11,3,Very bad banking service...,0,-0.91,Very bad banking service...,-0.91,False,True,False,5,3,0,True,False,Negative
9/27/2025 1:36,1,ကျက်သရေတုံးတယ်။ အရင်ရှိတဲ့အကောက်ကိုပြန်ယူတာ ငါ့မှတ်ပုံတင်နံပါတ်တောင်းတယ် ပေးလိုက်ပြန်တော့လဲ မှတ်ပုံတင် နံပါတ်တစ်ခုခုမှားရွင်းနေပါသည်တဲ့ လီးပေါ့ မှတ်ပုံတင်ကြီးရှေ့ချပြီးနံပါတ်ကြည့်ထည့်နေတာကို မှားတယ်ဆိုတော့ ငါကိုင်ထားတဲ့မှတ်ပုံတင်ကမှားနေတာလား။ ထားလိုက်တော့ဆိုပြီးအကောက်အသစ်ဖွင့်ပြန်တော့လည်း မှတ်ပုံတင်ဓာတ်ပုံထည့်ခိုင်းတဲ့နေရာမှာ ဓာတ်ပုံရိုက်မရဘူး ဘယ်လိုလုပ်လုပ်ကိုမရတာ အဲ့တော့ဘယ်လိုလုပ်ရမလဲ။ နဂိုကတည်းကဒေါသထွက်နေပါတယ်ဆို မဆဲမိအောင်မနဲထိန်းနေရတယ်,1,0.0,"It's a charm. I asked for my registration number when I returned the previous package, and I gave it to you again. There is something wrong with the registration number. Lee, I put it in front of the big register and entered the number. Is the registration I'm holding wrong? When I opened a new account, I couldn't take a photo where I was asked to add an identification photo. How can I do that? If you are angry from the beginning, you have to control yourself",-0.255050505,True,False,False,5,3,0,True,False,Negative
9/26/2025 21:00,5,Thanks you.,0,0.2,Thanks you.,0.2,False,True,False,5,3,0,False,True,Positive
9/26/2025 16:59,5,အဆင်မပြေပါဘူး,1,0.0,It's not good,-0.35,True,False,False,5,3,0,True,False,Negative
9/26/2025 15:05,5,so good,0,0.7,so good,0.7,False,True,False,5,3,0,True,False,Positive
9/26/2025 12:06,5,good,0,0.7,good,0.7,False,True,False,5,3,0,True,False,Positive
9/26/2025 9:40,5,Good,0,0.7,Good,0.7,False,True,False,5,3,0,True,False,Positive
9/26/2025 9:24,5,Good,0,0.7,Good,0.7,False,True,False,5,3,0,True,False,Positive
9/26/2025 9:10,5,Nice app for office staff,0,0.6,Nice app for office staff,0.6,False,True,False,5,3,0,True,False,Positive
9/26/2025 8:22,1,k.pay ayee,0,0.0,k.pay ayee,0.0,False,True,False,5,3,0,True,False,Neutral
9/26/2025 7:03,5,Goog,0,0.0,Goog,0.0,False,True,False,5,3,0,False,True,Neutral
9/26/2025 3:10,5,fjfi,0,0.0,fjfi,0.0,False,True,False,5,3,0,True,False,Neutral
9/25/2025 17:34,5,k pay,0,0.0,k pay,0.0,False,True,False,5,3,0,True,False,Neutral
9/25/2025 16:22,5,very night,0,0.2,very night,0.2,False,True,False,5,3,0,True,False,Positive
9/25/2025 15:02,5,good,0,0.7,good,0.7,False,True,False,5,3,0,True,False,Positive
9/25/2025 13:57,5,Good,0,0.7,Good,0.7,False,True,False,5,3,0,False,True,Positive
9/25/2025 3:36,1,I can't scan.,0,0.0,I can't scan.,0.0,False,True,False,5,3,0,True,False,Neutral
9/25/2025 2:37,5,good,0,0.7,good,0.7,False,True,False,5,3,0,False,True,Positive
9/25/2025 0:48,5,Very Good,0,0.91,Very Good,0.91,False,True,False,5,3,0,True,False,Positive
9/24/2025 19:17,5,nice KBZPay,0,0.6,nice KBZPay,0.6,False,True,False,5,3,0,False,True,Positive
9/24/2025 13:54,5,cool app,0,0.35,cool app,0.35,False,True,False,5,3,0,True,False,Positive
9/24/2025 13:02,2,ggod,0,0.0,ggod,0.0,False,True,False,5,3,0,False,True,Neutral
9/24/2025 11:53,5,the best app,0,1.0,the best app,1.0,False,True,False,5,3,0,True,False,Positive
9/24/2025 11:43,5,"K.B.Z.PAY APPLICATION """"""",0,0.0,"K.B.Z.PAY APPLICATION """"""",0.0,False,True,False,5,3,0,True,False,Neutral
9/24/2025 10:56,5,K pay မှာ login တို့ Forget password တို့ပါရင်ကောင်းမယ်,1,0.0,It would be good if K pay has login and forget password,0.7,False,False,True,5,3,0,True,False,Positive
9/24/2025 7:20,5,no good,0,-0.35,no good,-0.35,False,True,False,5,3,0,True,False,Negative
9/24/2025 2:45,4,Easy to use but I felt not hundred percent safe,0,0.4666666666666667,Easy to use but I felt not hundred percent safe,0.4666666666666667,False,True,False,5,3,0,True,False,Positive
9/24/2025 2:14,5,I like this KBZpay,0,0.0,I like this KBZpay,0.0,False,True,False,5,3,0,True,False,Neutral
9/23/2025 23:05,5,AungMyatKyaw,0,0.0,AungMyatKyaw,0.0,False,True,False,5,3,0,True,False,Neutral
9/23/2025 17:25,3,please,0,0.0,please,0.0,False,True,False,5,3,0,True,False,Neutral
9/23/2025 14:14,5,ok,0,0.5,ok,0.5,False,True,False,5,3,0,True,False,Positive
9/23/2025 8:18,5,Good appp,0,0.7,Good appp,0.7,False,True,False,5,3,0,True,False,Positive
9/23/2025 6:27,5,kpay app installer,0,0.0,kpay app installer,0.0,False,True,False,5,3,0,False,True,Neutral
9/23/2025 3:52,5,Amazing,0,0.6000000000000001,Amazing,0.6000000000000001,False,True,False,5,3,0,True,False,Positive
9/23/2025 2:34,5,Good,0,0.7,Good,0.7,False,True,False,5,3,0,True,False,Positive
9/22/2025 16:15,5,App better,0,0.5,App better,0.5,False,True,False,5,3,0,True,False,Positive
9/22/2025 14:37,5,ဖုန်းတိုင်းသုံးဘိူ့မရဘူးလား,1,0.0,Can't use every phone?,0.0,True,False,False,5,3,0,True,False,Neutral
9/22/2025 10:03,5,very good,0,0.91,very good,0.91,False,True,False,5,3,0,True,False,Positive
9/22/2025 7:17,1,"scam app I brought steam gift card, and they gave me an already used card twice.i tell this to the kpay support and they did nothing just scammed money.Most scam people use this app and kpay did nothing to stop the scarm.please use other app this app is easy to use but it have so many problems.",0,0.2694444444444444,"scam app I brought steam gift card, and they gave me an already used card twice.i tell this to the kpay support and they did nothing just scammed money.Most scam people use this app and kpay did nothing to stop the scarm.please use other app this app is easy to use but it have so many problems.",0.2694444444444444,False,True,False,5,3,0,True,False,Positive
9/21/2025 20:31,4,very good,0,0.91,very good,0.91,False,True,False,5,3,0,True,False,Positive
9/21/2025 18:56,4,Red mi 7A,0,0.0,Red mi 7A,0.0,False,True,False,5,3,0,False,True,Neutral
9/21/2025 12:13,5,very good,0,0.91,very good,0.91,False,True,False,5,3,0,True,False,Positive
9/21/2025 9:10,5,very good,0,0.91,very good,0.91,False,True,False,5,3,0,True,False,Positive
9/21/2025 3:53,5,ok,0,0.5,ok,0.5,False,True,False,5,3,0,True,False,Positive
9/21/2025 3:00,5,goooodဂွတ်,1,0.0,gooood good,0.7,False,False,True,5,3,0,True,False,Positive
9/21/2025 2:28,5,good app,0,0.7,good app,0.7,False,True,False,5,3,0,True,False,Positive
9/20/2025 22:25,5,kbzဘဏ်accနေ kpay acc ကုိဘာလုိ့ငွေလဲွမရဖစ်တာလဲ,1,0.0,Why can't I transfer kpay acc from kbz bank acc?,0.0,False,False,True,5,3,0,True,False,Neutral
9/20/2025 16:55,1,good,0,0.7,good,0.7,False,True,False,5,3,0,True,False,Positive
9/20/2025 16:16,5,good app,0,0.7,good app,0.7,False,True,False,5,3,0,True,False,Positive
9/20/2025 14:18,5,yuyu,0,0.0,yuyu,0.0,False,True,False,5,3,0,True,False,Neutral
9/20/2025 13:41,5,Easy to use and can use anywhere,0,0.4333333333333333,Easy to use and can use anywhere,0.4333333333333333,False,True,False,5,3,0,True,False,Positive
9/20/2025 9:41,5,Very safe and easy to use,0,0.5416666666666667,Very safe and easy to use,0.5416666666666667,False,True,False,5,3,0,False,True,Positive
9/20/2025 2:41,5,good,0,0.7,good,0.7,False,True,False,5,3,0,True,False,Positive
9/19/2025 17:57,1,Ok,0,0.5,Ok,0.5,False,True,False,5,3,0,True,False,Positive
